Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
dockerpty,1508462,0.00,,,,,,,,,,,,,
pygeohash,1497010,0.00,,,,,,,,,,,,,
python3-saml,1475832,0.00,,,,,,,,,,,,,
akinator-py,1475273,0.00,,,,,,,,,,,,,
azureml-dataprep,1472554,0.00,,,,,,,,,,,,,
pdpyras,1472257,0.00,,,,,,,,,,,,,
cmaes,1464527,0.00,,,,,,,,,,,,,
riot,1458377,0.00,,,,,,,,,,,,,
azureml-dataset-runtime,1453147,0.00,,,,,,,,,,,,,
ruff,1451607,0.00,,,,,,,,,,,,,
rasterio,1450702,0.00,,,,,,,,,,,,,
paho-mqtt,1447621,0.00,,,,,,,,,,,,,
somnium,1446403,0.00,,,,,,,,,,,,,
python-nvd3,1441241,0.00,,,,,,,,,,,,,
pynut3,1438003,0.00,,,,,,,,,,,,,
affine,1433491,0.00,,,,,,,,,,,,,
python-crontab,1430562,0.00,,,,,,,,,,,,,
simplegeneric,1429418,0.00,,,,,,,,,,,,,
svglib,1397890,0.00,,,,,,,,,,,,,
pypiwin32,1396711,0.00,,,,,,,,,,,,,
pandasql,1383207,0.00,,,,,,,,,,,,,
timeout-decorator,1378319,0.00,,,,,,,,,,,,,
flatten-json,1373311,0.00,,,,,,,,,,,,,
osqp,1362801,0.00,,,,,,,,,,,,,
atlassian-python-api,1356130,0.00,,,,,,,,,,,,,
foundationdb,1354140,0.00,,,,,,,,,,,,,
uwsgi,1351534,0.00,,,,,,,,,,,,,
nvidia-ml-py,1338643,0.00,,,,,,,,,,,,,
cliff,1292668,0.00,,,,,,,,,,,,,
transform-tools,1283209,0.00,,,,,,,,,,,,,
sktime,1261973,0.00,,,,,,,,,,,,,
aiohttp-cors,1260333,0.00,,,,,,,,,,,,,
rich-argparse,1258784,0.00,,,,,,,,,,,,,
dash-core-components,1257043,0.00,,,,,,,,,,,,,
pynamodb,1250777,0.00,,,,,,,,,,,,,
pyyaml-env-tag,1249544,0.00,,,,,,,,,,,,,
googlemaps,1246109,0.00,,,,,,,,,,,,,
azureml-mlflow,1244643,0.00,,,,,,,,,,,,,
dash-table,1244604,0.00,,,,,,,,,,,,,
appium-python-client,1239554,0.00,,,,,,,,,,,,,
pyformance,1238650,0.00,,,,,,,,,,,,,
tableauhyperapi,1237527,0.00,,,,,,,,,,,,,
fvcore,1228826,0.00,,,,,,,,,,,,,
google-cloud-dataform,1223459,0.00,,,,,,,,,,,,,
click-default-group,1221353,0.00,,,,,,,,,,,,,
grpcio-gcp,1212705,0.00,,,,,,,,,,,,,
betterproto,1202973,0.00,,,,,,,,,,,,,
langchain,1193296,0.00,,,,,,,,,,,,,
dj-database-url,1186637,0.00,,,,,,,,,,,,,
construct,1181044,0.00,,,,,,,,,,,,,
fbprophet,1169011,0.00,,,,,,,,,,,,,
pyvmomi,1164814,0.00,,,,,,,,,,,,,
rlpycairo,1163423,0.00,,,,,,,,,,,,,
tensorflow-addons,1160610,0.00,,,,,,,,,,,,,
jwcrypto,1142134,0.00,,,,,,,,,,,,,
pycurl,1132373,0.00,,,,,,,,,,,,,
gpustat,1121123,0.00,,,,,,,,,,,,,
supervisor,1114627,0.00,,,,,,,,,,,,,
python-ldap,1108825,0.00,,,,,,,,,,,,,
autoflake,1101196,0.00,,,,,,,,,,,,,
diffusers,1098325,0.00,,,,,,,,,,,,,
azureml-dataprep-rslex,1092543,0.00,,,,,,,,,,,,,
contextvars,1089593,0.00,,,,,,,,,,,,,
pypng,1080238,0.00,,,,,,,,,,,,,
pytest-env,1066288,0.00,,,,,,,,,,,,,
orbax-checkpoint,1063565,0.00,,,,,,,,,,,,,
jsonpath-rw,1060187,0.00,,,,,,,,,,,,,
olefile,1057420,0.00,,,,,,,,,,,,,
pyqt5,1050203,0.00,,,,,,,,,,,,,
pybcj,1048047,0.00,,,,,,,,,,,,,
mypy-protobuf,1027281,0.00,,,,,,,,,,,,,
autobahn,1022861,0.00,,,,,,,,,,,,,
descartes,1022454,0.00,,,,,,,,,,,,,
suds-jurko,1019667,0.00,,,,,,,,,,,,,
frictionless,1014825,0.00,,,,,,,,,,,,,
pygobject,1014432,0.00,,,,,,,,,,,,,
dvclive,1012473,0.00,,,,,,,,,,,,,
commentjson,1008663,0.00,,,,,,,,,,,,,
duckdb,1004892,0.00,,,,,,,,,,,,,
nested-lookup,1003187,0.00,,,,,,,,,,,,,
zeroconf,993377,0.00,,,,,,,,,,,,,
sphinx-autodoc-typehints,988473,0.00,,,,,,,,,,,,,
azureml-dataprep-native,978318,0.00,,,,,,,,,,,,,
spark-sklearn,962232,0.00,,,,,,,,,,,,,
fasttext,959775,0.00,,,,,,,,,,,,,
pipdeptree,956061,0.00,,,,,,,,,,,,,
wget,956043,0.00,,,,,,,,,,,,,
distribute,955429,0.00,,,,,,,,,,,,,
teradatasql,954787,0.00,,,,,,,,,,,,,
pandas-profiling,954189,0.00,,,,,,,,,,,,,
googleads,953397,0.00,,,,,,,,,,,,,
nox,941721,0.00,,,,,,,,,,,,,
pyquaternion,936079,0.00,,,,,,,,,,,,,
pyqt5-sip,928361,0.00,,,,,,,,,,,,,
mongoengine,922080,0.00,,,,,,,,,,,,,
tensorflow-cpu,916298,0.00,,,,,,,,,,,,,
halo,907233,0.00,,,,,,,,,,,,,
databricks-connect,904564,0.00,,,,,,,,,,,,,
pattern,897944,0.00,,,,,,,,,,,,,
heapdict,897722,0.00,,,,,,,,,,,,,
odfpy,894462,0.00,,,,,,,,,,,,,
deepmerge,894191,0.00,,,,,,,,,,,,,
pandas-stubs,880405,0.00,,,,,,,,,,,,,
intervaltree,876738,0.00,,,,,,,,,,,,,
db-contrib-tool,870610,0.00,,,,,,,,,,,,,
fpdf,867977,0.00,,,,,,,,,,,,,
apache-sedona,867227,0.00,,,,,,,,,,,,,
phik,861904,0.00,,,,,,,,,,,,,
flake8-docstrings,859735,0.00,,,,,,,,,,,,,
dohq-artifactory,842547,0.00,,,,,,,,,,,,,
unittest2,840754,0.00,,,,,,,,,,,,,
azureml-telemetry,837596,0.00,,,,,,,,,,,,,
tfx-bsl,836923,0.00,,,,,,,,,,,,,
pyqt5-qt5,836380,0.00,,,,,,,,,,,,,
aws-cdk-asset-awscli-v1,823588,0.00,,,,,,,,,,,,,
naked,822099,0.00,,,,,,,,,,,,,
validate-email,817929,0.00,,,,,,,,,,,,,
crccheck,817626,0.00,,,,,,,,,,,,,
jupyter-server-fileid,817581,0.00,,,,,,,,,,,,,
flashtext,811660,0.00,,,,,,,,,,,,,
flask-basicauth,800385,0.00,,,,,,,,,,,,,
jupyter-ydoc,797164,0.00,,,,,,,,,,,,,
pydispatcher,795611,0.00,,,,,,,,,,,,,
palettable,790677,0.00,,,,,,,,,,,,,
hnswlib,789397,0.00,,,,,,,,,,,,,
pdfkit,786482,0.00,,,,,,,,,,,,,
googletrans,781644,0.00,,,,,,,,,,,,,
tensorflow-transform,773562,0.00,,,,,,,,,,,,,
requests-cache,772198,0.00,,,,,,,,,,,,,
aws-cdk-asset-node-proxy-agent-v5,771620,0.00,,,,,,,,,,,,,
pycloudflared,769515,0.00,,,,,,,,,,,,,
pyusb,760570,0.00,,,,,,,,,,,,,
hdbcli,760565,0.00,,,,,,,,,,,,,
conan,757221,0.00,,,,,,,,,,,,,
jupyter-server-ydoc,755341,0.00,,,,,,,,,,,,,
pycocotools,754143,0.00,,,,,,,,,,,,,
jsonschema-spec,753997,0.00,,,,,,,,,,,,,
azure-functions,751750,0.00,,,,,,,,,,,,,
pep8,738789,0.00,,,,,,,,,,,,,
android-backup,737840,0.00,,,,,,,,,,,,,
tf-estimator-nightly,736354,0.00,,,,,,,,,,,,,
thriftpy2,732144,0.00,,,,,,,,,,,,,
hatch-vcs,731646,0.00,,,,,,,,,,,,,
imblearn,729378,0.00,,,,,,,,,,,,,
ccxt,729281,0.00,,,,,,,,,,,,,
sentinels,726116,0.00,,,,,,,,,,,,,
pyxb,719449,0.00,,,,,,,,,,,,,
backports-ssl-match-hostname,713813,0.00,,,,,,,,,,,,,
rfc3987,712066,0.00,,,,,,,,,,,,,
pyworld,704547,0.00,,,,,,,,,,,,,
ultralytics,703984,0.00,,,,,,,,,,,,,
gcs-oauth2-boto-plugin,703844,0.00,,,,,,,,,,,,,
graphlib-backport,701060,0.00,,,,,,,,,,,,,
datadog-logger,698853,0.00,,,,,,,,,,,,,
micloud,698541,0.00,,,,,,,,,,,,,
pytest-check,696157,0.00,,,,,,,,,,,,,
webtest,694322,0.00,,,,,,,,,,,,,
backports-abc,692120,0.00,,,,,,,,,,,,,
yeelight,688788,0.00,,,,,,,,,,,,,
retry-decorator,686844,0.00,,,,,,,,,,,,,
beautifulsoup,685264,0.00,,,,,,,,,,,,,
singer-python,681446,0.00,,,,,,,,,,,,,
autowrapt,680884,0.00,,,,,,,,,,,,,
smartsheet-python-sdk,679763,0.00,,,,,,,,,,,,,
azureml-pipeline-core,675788,0.00,,,,,,,,,,,,,
sekkaybot,675312,0.00,,,,,,,,,,,,,
robotframework-pabot,675128,0.00,,,,,,,,,,,,,
azureml-train-core,673730,0.00,,,,,,,,,,,,,
pyreadline3,669740,0.00,,,,,,,,,,,,,
django-allauth,661994,0.00,,,,,,,,,,,,,
kubernetes-asyncio,658987,0.00,,,,,,,,,,,,,
pypdf,655668,0.00,,,,,,,,,,,,,
hashids,652109,0.00,,,,,,,,,,,,,
azureml-train-restclients-hyperdrive,649687,0.00,,,,,,,,,,,,,
azureml-automl-core,648774,0.00,,,,,,,,,,,,,
transform,644859,0.00,,,,,,,,,,,,,
dateformat,643873,0.00,,,,,,,,,,,,,
docker-image-py,642423,0.00,,,,,,,,,,,,,
azureml-train-automl-client,638112,0.00,,,,,,,,,,,,,
flake8-polyfill,636144,0.00,,,,,,,,,,,,,
hatch-fancy-pypi-readme,634490,0.00,,,,,,,,,,,,,
atpublic,633122,0.00,,,,,,,,,,,,,
basictracer,630756,0.00,,,,,,,,,,,,,
moviepy,628349,0.00,,,,,,,,,,,,,
pyu2f,625198,0.00,,,,,,,,,,,,,
slacker,624670,0.00,,,,,,,,,,,,,
jenkinsapi,624217,0.00,,,,,,,,,,,,,
jaeger-client,621715,0.00,,,,,,,,,,,,,
threadloop,616360,0.00,,,,,,,,,,,,,
azureml-pipeline-steps,610565,0.00,,,,,,,,,,,,,
flask-swagger,608452,0.00,,,,,,,,,,,,,
tdqm,608104,0.00,,,,,,,,,,,,,
thop,607366,0.00,,,,,,,,,,,,,
clang,606599,0.00,,,,,,,,,,,,,
clickhouse-sqlalchemy,604609,0.00,,,,,,,,,,,,,
repoze-lru,603331,0.00,,,,,,,,,,,,,
time-machine,602000,0.00,,,,,,,,,,,,,
pywinauto,598415,0.00,,,,,,,,,,,,,
backports-shutil-get-terminal-size,598251,0.00,,,,,,,,,,,,,
paste,595739,0.00,,,,,,,,,,,,,
tensorflow-intel,595359,0.00,,,,,,,,,,,,,
avro-gen,594963,0.00,,,,,,,,,,,,,
dbl-tempo,584070,0.00,,,,,,,,,,,,,
pyautogui,581416,0.00,,,,,,,,,,,,,
pytweening,580966,0.00,,,,,,,,,,,,,
verboselogs,578863,0.00,,,,,,,,,,,,,
ortools,575756,0.00,,,,,,,,,,,,,
pyscreeze,569344,0.00,,,,,,,,,,,,,
azureml-pipeline,565986,0.00,,,,,,,,,,,,,
inflate64,564378,0.00,,,,,,,,,,,,,
dbx,560054,0.00,,,,,,,,,,,,,
fysom,554440,0.00,,,,,,,,,,,,,
patch-ng,554021,0.00,,,,,,,,,,,,,
qds-sdk,553376,0.00,,,,,,,,,,,,,
flake8-quotes,553028,0.00,,,,,,,,,,,,,
robotframework-jsonlibrary,552449,0.00,,,,,,,,,,,,,
proglog,552351,0.00,,,,,,,,,,,,,
ydata-profiling,547114,0.00,,,,,,,,,,,,,
property-manager,546575,0.00,,,,,,,,,,,,,
fairseq,541568,0.00,,,,,,,,,,,,,
country-converter,538410,0.00,,,,,,,,,,,,,
fixtures,526949,0.00,,,,,,,,,,,,,
oracledb,526638,0.00,,,,,,,,,,,,,
meson,523388,0.00,,,,,,,,,,,,,
bitsandbytes,519309,0.00,,,,,,,,,,,,,
anyjson,518747,0.00,,,,,,,,,,,,,
luigi,518275,0.00,,,,,,,,,,,,,
ebcdic,516125,0.00,,,,,,,,,,,,,
pims,514770,0.00,,,,,,,,,,,,,
xhtml2pdf,514125,0.00,,,,,,,,,,,,,
pinecone-client,513861,0.00,,,,,,,,,,,,,
statistics,513358,0.00,,,,,,,,,,,,,
json2html,513290,0.00,,,,,,,,,,,,,
salesforce-fuelsdk,511793,0.00,,,,,,,,,,,,,
pymsgbox,511693,0.00,,,,,,,,,,,,,
pyrect,511630,0.00,,,,,,,,,,,,,
pyfakefs,511245,0.00,,,,,,,,,,,,,
chispa,508515,0.00,,,,,,,,,,,,,
pygetwindow,507818,0.00,,,,,,,,,,,,,
pyrtf3,507630,0.00,,,,,,,,,,,,,
urwid,507467,0.00,,,,,,,,,,,,,
clickhouse-connect,503738,0.00,,,,,,,,,,,,,
mouseinfo,503506,0.00,,,,,,,,,,,,,
node-semver,502970,0.00,,,,,,,,,,,,,
netapp-ontap,496098,0.00,,,,,,,,,,,,,
evaluate,494250,0.00,,,,,,,,,,,,,
logutils,493482,0.00,,,,,,,,,,,,,
python-certifi-win32,492637,0.00,,,,,,,,,,,,,
pyod,491801,0.00,,,,,,,,,,,,,
tbb,490508,0.00,,,,,,,,,,,,,
elasticquery,490186,0.00,,,,,,,,,,,,,
libsass,488132,0.00,,,,,,,,,,,,,
aws-cdk-aws-route53,487483,0.00,,,,,,,,,,,,,
awscli-cwlogs,487271,0.00,,,,,,,,,,,,,
kaitaistruct,486743,0.00,,,,,,,,,,,,,
scikit-optimize,484761,0.00,,,,,,,,,,,,,
pytest-dependency,481836,0.00,,,,,,,,,,,,,
tensorflow-gpu,477750,0.00,,,,,,,,,,,,,
elasticsearch-dbapi,473619,0.00,,,,,,,,,,,,,
ordereddict,471942,0.00,,,,,,,,,,,,,
libretranslatepy,471850,0.00,,,,,,,,,,,,,
flufl-lock,471359,0.00,,,,,,,,,,,,,
gym,470340,0.00,,,,,,,,,,,,,
azureml-sdk,468451,0.00,,,,,,,,,,,,,
tritonclient,467454,0.00,,,,,,,,,,,,,
tableau-api-lib,465157,0.00,,,,,,,,,,,,,
deep-merge,465100,0.00,,,,,,,,,,,,,
git-remote-codecommit,464947,0.00,,,,,,,,,,,,,
bc-python-hcl2,458857,0.00,,,,,,,,,,,,,
bson,458220,0.00,,,,,,,,,,,,,
sqlparams,455294,0.00,,,,,,,,,,,,,
sphinxcontrib-websupport,455231,0.00,,,,,,,,,,,,,
pyapacheatlas,454935,0.00,,,,,,,,,,,,,
aliyun-python-sdk-kms,453588,0.00,,,,,,,,,,,,,
bc-detect-secrets,451067,0.00,,,,,,,,,,,,,
fernet,450303,0.00,,,,,,,,,,,,,
delta,448272,0.00,,,,,,,,,,,,,
nanotime,447483,0.00,,,,,,,,,,,,,
tzwhere,446965,0.00,,,,,,,,,,,,,
fairscale,443174,0.00,,,,,,,,,,,,,
tf-nightly,441701,0.00,,,,,,,,,,,,,
boa-str,440355,0.00,,,,,,,,,,,,,
delighted,438788,0.00,,,,,,,,,,,,,
oss2,438034,0.00,,,,,,,,,,,,,
python-geohash,432733,0.00,,,,,,,,,,,,,
azureml-defaults,432686,0.00,,,,,,,,,,,,,
pynvml,428039,0.00,,,,,,,,,,,,,
pathlib-mate,422950,0.00,,,,,,,,,,,,,
flask-opentracing,420042,0.00,,,,,,,,,,,,,
yattag,419232,0.00,,,,,,,,,,,,,
zigpy-zigate,418758,0.00,,,,,,,,,,,,,
rainbow-logging-handler,417944,0.00,,,,,,,,,,,,,
pymediainfo,415879,0.00,,,,,,,,,,,,,
json-delta,414821,0.00,,,,,,,,,,,,,
os-service-types,412455,0.00,,,,,,,,,,,,,
openstacksdk,412087,0.00,,,,,,,,,,,,,
pyicu,411357,0.00,,,,,,,,,,,,,
pure-pcapy3,411206,0.00,,,,,,,,,,,,,
flask-mail,410623,0.00,,,,,,,,,,,,,
spotinst-agent,410136,0.00,,,,,,,,,,,,,
cnvrg,408443,0.00,,,,,,,,,,,,,
pydruid,408083,0.00,,,,,,,,,,,,,
rjsmin,407918,0.00,,,,,,,,,,,,,
tensorflow-data-validation,407634,0.00,,,,,,,,,,,,,
pip-install-test,407119,0.00,,,,,,,,,,,,,
jsmin,406709,0.00,,,,,,,,,,,,,
interface-meta,404344,0.00,,,,,,,,,,,,,
grpcio-opentracing,404050,0.00,,,,,,,,,,,,,
editorconfig,399820,0.00,,,,,,,,,,,,,
venusian,397305,0.00,,,,,,,,,,,,,
ansible-compat,396516,0.00,,,,,,,,,,,,,
asyncache,393466,0.00,,,,,,,,,,,,,
aws-logging-handlers,393135,0.00,,,,,,,,,,,,,
rcssmin,392169,0.00,,,,,,,,,,,,,
pyreadline,390095,0.00,,,,,,,,,,,,,
plaid-python,388601,0.00,,,,,,,,,,,,,
aws-cdk-asset-kubectl-v20,387266,0.00,,,,,,,,,,,,,
seqeval,385581,0.00,,,,,,,,,,,,,
ezfnsetup,385286,0.00,,,,,,,,,,,,,
pysmb,384449,0.00,,,,,,,,,,,,,
flasgger,384308,0.00,,,,,,,,,,,,,
lucopy,383385,0.00,,,,,,,,,,,,,
us,381133,0.00,,,,,,,,,,,,,
intel-openmp,379910,0.00,,,,,,,,,,,,,
pydoop,378206,0.00,,,,,,,,,,,,,
httpretty,377963,0.00,,,,,,,,,,,,,
crontab,373720,0.00,,,,,,,,,,,,,
coralogix-logger,371955,0.00,,,,,,,,,,,,,
tecton,371564,0.00,,,,,,,,,,,,,
patool,371112,0.00,,,,,,,,,,,,,
gcloud,370850,0.00,,,,,,,,,,,,,
argparse-addons,370400,0.00,,,,,,,,,,,,,
databricks,368995,0.00,,,,,,,,,,,,,
icdiff,368534,0.00,,,,,,,,,,,,,
h2o,367500,0.00,,,,,,,,,,,,,
platformio,365069,0.00,,,,,,,,,,,,,
gevent-websocket,364996,0.00,,,,,,,,,,,,,
py-partiql-parser,363703,0.00,,,,,,,,,,,,,
teradatasqlalchemy,361886,0.00,,,,,,,,,,,,,
mkl,361743,0.00,,,,,,,,,,,,,
theano-pymc,361616,0.00,,,,,,,,,,,,,
google-search-results,361607,0.00,,,,,,,,,,,,,
tika,360627,0.00,,,,,,,,,,,,,
neotime,360479,0.00,,,,,,,,,,,,,
jsbeautifier,359930,0.00,,,,,,,,,,,,,
pyxdg,359923,0.00,,,,,,,,,,,,,
gssapi,359158,0.00,,,,,,,,,,,,,
tasq-client-python,353378,0.00,,,,,,,,,,,,,
eli5,352357,0.00,,,,,,,,,,,,,
buildkite-test-collector,352201,0.00,,,,,,,,,,,,,
pydotplus,350883,0.00,,,,,,,,,,,,,
azure-storage-logging,350457,0.00,,,,,,,,,,,,,
snowflake-ingest,350433,0.00,,,,,,,,,,,,,
swifter,349111,0.00,,,,,,,,,,,,,
awsebcli,348713,0.00,,,,,,,,,,,,,
ibm-cloud-sdk-core,348044,0.00,,,,,,,,,,,,,
pytest-icdiff,347977,0.00,,,,,,,,,,,,,
pykmip,345730,0.00,,,,,,,,,,,,,
mando,343326,0.00,,,,,,,,,,,,,
requestsexceptions,341991,0.00,,,,,,,,,,,,,
ml-collections,341226,0.00,,,,,,,,,,,,,
restructuredtext-lint,340658,0.00,,,,,,,,,,,,,
pyenchant,339115,0.00,,,,,,,,,,,,,
pydata-sphinx-theme,335178,0.00,,,,,,,,,,,,,
robotframework-sshlibrary,335071,0.00,,,,,,,,,,,,,
openapi-codec,334181,0.00,,,,,,,,,,,,,
gnupg,333037,0.00,,,,,,,,,,,,,
google-cloud-profiler,332790,0.00,,,,,,,,,,,,,
browsermob-proxy,331231,0.00,,,,,,,,,,,,,
lightfm,328728,0.00,,,,,,,,,,,,,
pyhs2,328005,0.00,,,,,,,,,,,,,
peppercorn,324634,0.00,,,,,,,,,,,,,
clipboard,323495,0.00,,,,,,,,,,,,,
pydrive,323242,0.00,,,,,,,,,,,,,
autograd-gamma,323177,0.00,,,,,,,,,,,,,
ipfshttpclient,322820,0.00,,,,,,,,,,,,,
jupyter-contrib-core,322803,0.00,,,,,,,,,,,,,
oci,322422,0.00,,,,,,,,,,,,,
array-record,322183,0.00,,,,,,,,,,,,,
zenpy,321729,0.00,,,,,,,,,,,,,
boostedblob,321361,0.00,,,,,,,,,,,,,
polyline,321200,0.00,,,,,,,,,,,,,
pyngrok,320372,0.00,,,,,,,,,,,,,
onnxruntime-gpu,319780,0.00,,,,,,,,,,,,,
argilla,319745,0.00,,,,,,,,,,,,,
singer-sdk,316168,0.00,,,,,,,,,,,,,
amazon-ion,314625,0.00,,,,,,,,,,,,,
bc-jsonpath-ng,313335,0.00,,,,,,,,,,,,,
lightning-cloud,312792,0.00,,,,,,,,,,,,,
flask-script,312380,0.00,,,,,,,,,,,,,
bigquery,312313,0.00,,,,,,,,,,,,,
statsforecast,312081,0.00,,,,,,,,,,,,,
qpd,310924,0.00,,,,,,,,,,,,,
pytest-clarity,310567,0.00,,,,,,,,,,,,,
pgeocode,309369,0.00,,,,,,,,,,,,,
langid,308943,0.00,,,,,,,,,,,,,
asciitree,308546,0.00,,,,,,,,,,,,,
wmi,308151,0.00,,,,,,,,,,,,,
azureml-inference-server-http,307600,0.00,,,,,,,,,,,,,
rouge-score,307567,0.00,,,,,,,,,,,,,
eyes-common,307521,0.00,,,,,,,,,,,,,
eyes-core,307481,0.00,,,,,,,,,,,,,
python-schema-registry-client,305109,0.00,,,,,,,,,,,,,
h5netcdf,303978,0.00,,,,,,,,,,,,,
pylint-celery,303740,0.00,,,,,,,,,,,,,
pandarallel,303580,0.00,,,,,,,,,,,,,
plaster,303563,0.00,,,,,,,,,,,,,
clickhouse-cityhash,303446,0.00,,,,,,,,,,,,,
htpasswd,303258,0.00,,,,,,,,,,,,,
createsend,301773,0.00,,,,,,,,,,,,,
dbstream,301540,0.00,,,,,,,,,,,,,
openshift,301351,0.00,,,,,,,,,,,,,
pyfcm,300901,0.00,,,,,,,,,,,,,
jinja2-pluralize,300352,0.00,,,,,,,,,,,,,
mariadb,300222,0.00,,,,,,,,,,,,,
numpydoc,299965,0.00,,,,,,,,,,,,,
python-openstackclient,298696,0.00,,,,,,,,,,,,,
googleauthentication,298573,0.00,,,,,,,,,,,,,
apiclient,294789,0.00,,,,,,,,,,,,,
dacktool,294697,0.00,,,,,,,,,,,,,
deepspeed,294265,0.00,,,,,,,,,,,,,
flask-testing,293852,0.00,,,,,,,,,,,,,
hypercorn,293494,0.00,,,,,,,,,,,,,
publish-event-sns,293070,0.00,,,,,,,,,,,,,
datarobot,291910,0.00,,,,,,,,,,,,,
ocspresponder,291509,0.00,,,,,,,,,,,,,
sigmatools,290735,0.00,,,,,,,,,,,,,
requests-oauth,290447,0.00,,,,,,,,,,,,,
lime,289814,0.00,,,,,,,,,,,,,
python-novaclient,289670,0.00,,,,,,,,,,,,,
ceja,288638,0.00,,,,,,,,,,,,,
smartlingapisdk,288395,0.00,,,,,,,,,,,,,
inference-schema,287629,0.00,,,,,,,,,,,,,
osc-lib,287613,0.00,,,,,,,,,,,,,
traittypes,287555,0.00,,,,,,,,,,,,,
ansible-tower-cli,287116,0.00,,,,,,,,,,,,,
tdda,286816,0.00,,,,,,,,,,,,,
nvidia-ml-py3,286164,0.00,,,,,,,,,,,,,
gitignore-parser,286070,0.00,,,,,,,,,,,,,
awslambdaric,285094,0.00,,,,,,,,,,,,,
jupyter-contrib-nbextensions,285064,0.00,,,,,,,,,,,,,
shopifyapi,284217,0.00,,,,,,,,,,,,,
progressbar,283861,0.00,,,,,,,,,,,,,
python-cinderclient,283727,0.00,,,,,,,,,,,,,
databricks-pypi1,283390,0.00,,,,,,,,,,,,,
pyviz-comms,283112,0.00,,,,,,,,,,,,,
pyudorandom,283071,0.00,,,,,,,,,,,,,
parsley,282752,0.00,,,,,,,,,,,,,
pytest-azurepipelines,282025,0.00,,,,,,,,,,,,,
m2crypto,281306,0.00,,,,,,,,,,,,,
beaker,279326,0.00,,,,,,,,,,,,,
uszipcode,277320,0.00,,,,,,,,,,,,,
easydict,277260,0.00,,,,,,,,,,,,,
cos-python-sdk-v5,277193,0.00,,,,,,,,,,,,,
ibm-db,275162,0.00,,,,,,,,,,,,,
pyactiveresource,275103,0.00,,,,,,,,,,,,,
pybacklogpy,274785,0.00,,,,,,,,,,,,,
pyston,274707,0.00,,,,,,,,,,,,,
pyston-autoload,274654,0.00,,,,,,,,,,,,,
cloudinary,274592,0.00,,,,,,,,,,,,,
neobolt,270971,0.00,,,,,,,,,,,,,
pytest-watch,269371,0.00,,,,,,,,,,,,,
rauth,269242,0.00,,,,,,,,,,,,,
swimbundle-utils,269003,0.00,,,,,,,,,,,,,
pbtools,268784,0.00,,,,,,,,,,,,,
sqlalchemy-mate,267839,0.00,,,,,,,,,,,,,
pyspark-dist-explore,266913,0.00,,,,,,,,,,,,,
gdal,265283,0.00,,,,,,,,,,,,,
pyasn,263914,0.00,,,,,,,,,,,,,
tm1py,260951,0.00,,,,,,,,,,,,,
mdxpy,260489,0.00,,,,,,,,,,,,,
ptvsd,259595,0.00,,,,,,,,,,,,,
pytest-reportportal,259585,0.00,,,,,,,,,,,,,
web-py,259543,0.00,,,,,,,,,,,,,
grapheme,258294,0.00,,,,,,,,,,,,,
distance,257327,0.00,,,,,,,,,,,,,
django-rest-auth,256943,0.00,,,,,,,,,,,,,
mozlog,256692,0.00,,,,,,,,,,,,,
smartystreets-python-sdk,254791,0.00,,,,,,,,,,,,,
keras-nightly,254506,0.00,,,,,,,,,,,,,
pyopengl,253864,0.00,,,,,,,,,,,,,
pyjwkest,252246,0.00,,,,,,,,,,,,,
spacy-transformers,252243,0.00,,,,,,,,,,,,,
mozrunner,250977,0.00,,,,,,,,,,,,,
reverse-geocoder,250377,0.00,,,,,,,,,,,,,
django-rest-passwordreset,250086,0.00,,,,,,,,,,,,,
airflow-clickhouse-plugin,249554,0.00,,,,,,,,,,,,,
evergreen-lint,247341,0.00,,,,,,,,,,,,,
lightning,246983,0.00,,,,,,,,,,,,,
tempita,245462,0.00,,,,,,,,,,,,,
gymnasium,245329,0.00,,,,,,,,,,,,,
open-clip-torch,244780,0.00,,,,,,,,,,,,,
undetected-chromedriver,244725,0.00,,,,,,,,,,,,,
sphinx-argparse,244449,0.00,,,,,,,,,,,,,
webapp2,243723,0.00,,,,,,,,,,,,,
django-autocomplete-light,243316,0.00,,,,,,,,,,,,,
soda-core,243283,0.00,,,,,,,,,,,,,
pylint-flask,242741,0.00,,,,,,,,,,,,,
sk-dist,242217,0.00,,,,,,,,,,,,,
python-igraph,241670,0.00,,,,,,,,,,,,,
sqlalchemy-migrate,240667,0.00,,,,,,,,,,,,,
docformatter,240121,0.00,,,,,,,,,,,,,
pytoolconfig,239081,0.00,,,,,,,,,,,,,
pynose,238081,0.00,,,,,,,,,,,,,
dbfread,236506,0.00,,,,,,,,,,,,,
oslo-log,236320,0.00,,,,,,,,,,,,,
nulltype,235874,0.00,,,,,,,,,,,,,
pyobjc-framework-applicationservices,235709,0.00,,,,,,,,,,,,,
pyairtable,235565,0.00,,,,,,,,,,,,,
executor,235142,0.00,,,,,,,,,,,,,
looseversion,234164,0.00,,,,,,,,,,,,,
oslo-context,233834,0.00,,,,,,,,,,,,,
image,233695,0.00,,,,,,,,,,,,,
python-etcd,233504,0.00,,,,,,,,,,,,,
pycodestyle-magic,232473,0.00,,,,,,,,,,,,,
sagemaker-feature-store-pyspark,232466,0.00,,,,,,,,,,,,,
