Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
azureml-inference-server-http,336520,0.00,,,,,,,,,,,,,
awsebcli,334285,0.00,,,,,,,,,,,,,
crontab,333020,0.00,,,,,,,,,,,,,
pykmip,332892,0.00,,,,,,,,,,,,,
python-openstackclient,332605,0.00,,,,,,,,,,,,,
pyhs2,332017,0.00,,,,,,,,,,,,,
restructuredtext-lint,331367,0.00,,,,,,,,,,,,,
databricks-pypi1,330645,0.00,,,,,,,,,,,,,
numpydoc,328167,0.00,,,,,,,,,,,,,
qpd,327172,0.00,,,,,,,,,,,,,
gitignore-parser,326820,0.00,,,,,,,,,,,,,
lightfm,326526,0.00,,,,,,,,,,,,,
gevent-websocket,323405,0.00,,,,,,,,,,,,,
ceja,321923,0.00,,,,,,,,,,,,,
icdiff,321817,0.00,,,,,,,,,,,,,
jsbeautifier,321390,0.00,,,,,,,,,,,,,
inference-schema,318984,0.00,,,,,,,,,,,,,
pydrive,317997,0.00,,,,,,,,,,,,,
openapi-codec,316835,0.00,,,,,,,,,,,,,
pyudorandom,316249,0.00,,,,,,,,,,,,,
lime,315964,0.00,,,,,,,,,,,,,
flask-script,315271,0.00,,,,,,,,,,,,,
asyncache,314766,0.00,,,,,,,,,,,,,
jupyter-contrib-core,314719,0.00,,,,,,,,,,,,,
google-cloud-profiler,313088,0.00,,,,,,,,,,,,,
swifter,312754,0.00,,,,,,,,,,,,,
tecton,311943,0.00,,,,,,,,,,,,,
amazon-ion,311938,0.00,,,,,,,,,,,,,
aws-cdk-asset-kubectl-v20,311202,0.00,,,,,,,,,,,,,
array-record,311090,0.00,,,,,,,,,,,,,
python-novaclient,310834,0.00,,,,,,,,,,,,,
polyline,308943,0.00,,,,,,,,,,,,,
plaster,306665,0.00,,,,,,,,,,,,,
platformio,305843,0.00,,,,,,,,,,,,,
pgeocode,305834,0.00,,,,,,,,,,,,,
autograd-gamma,305759,0.00,,,,,,,,,,,,,
osc-lib,305061,0.00,,,,,,,,,,,,,
easydict,303786,0.00,,,,,,,,,,,,,
jinja2-pluralize,303098,0.00,,,,,,,,,,,,,
python-cinderclient,302794,0.00,,,,,,,,,,,,,
uszipcode,301685,0.00,,,,,,,,,,,,,
nvidia-ml-py3,300134,0.00,,,,,,,,,,,,,
langid,300063,0.00,,,,,,,,,,,,,
pydata-sphinx-theme,299216,0.00,,,,,,,,,,,,,
pytest-clarity,299091,0.00,,,,,,,,,,,,,
pytest-icdiff,298494,0.00,,,,,,,,,,,,,
robotframework-sshlibrary,298352,0.00,,,,,,,,,,,,,
rouge-score,298293,0.00,,,,,,,,,,,,,
deepspeed,297962,0.00,,,,,,,,,,,,,
bc-jsonpath-ng,297652,0.00,,,,,,,,,,,,,
circuitbreaker,296513,0.00,,,,,,,,,,,,,
singer-sdk,294234,0.00,,,,,,,,,,,,,
jupyter-contrib-nbextensions,294196,0.00,,,,,,,,,,,,,
pydotplus,292127,0.00,,,,,,,,,,,,,
sigmatools,289745,0.00,,,,,,,,,,,,,
objgraph,289175,0.00,,,,,,,,,,,,,
pyyml,288022,0.00,,,,,,,,,,,,,
country-converter,287969,0.00,,,,,,,,,,,,,
flask-testing,287541,0.00,,,,,,,,,,,,,
createsend,286544,0.00,,,,,,,,,,,,,
flask-opentracing,285175,0.00,,,,,,,,,,,,,
traittypes,284881,0.00,,,,,,,,,,,,,
dvc-data,284730,0.00,,,,,,,,,,,,,
pylint-celery,284407,0.00,,,,,,,,,,,,,
sqlalchemy-mate,283593,0.00,,,,,,,,,,,,,
caugetch,283098,0.00,,,,,,,,,,,,,
requests-oauth,283014,0.00,,,,,,,,,,,,,
pyngrok,280604,0.00,,,,,,,,,,,,,
openshift,279446,0.00,,,,,,,,,,,,,
ocspresponder,279087,0.00,,,,,,,,,,,,,
tdda,278554,0.00,,,,,,,,,,,,,
beaker,276641,0.00,,,,,,,,,,,,,
publish-event-sns,276481,0.00,,,,,,,,,,,,,
pybacklogpy,275287,0.00,,,,,,,,,,,,,
pynose,274687,0.00,,,,,,,,,,,,,
db-contrib-tool,273596,0.00,,,,,,,,,,,,,
ansible-tower-cli,271811,0.00,,,,,,,,,,,,,
apiclient,270974,0.00,,,,,,,,,,,,,
theano-pymc,270846,0.00,,,,,,,,,,,,,
pyviz-comms,269697,0.00,,,,,,,,,,,,,
wmi,269552,0.00,,,,,,,,,,,,,
grpcio-opentracing,268563,0.00,,,,,,,,,,,,,
neobolt,268338,0.00,,,,,,,,,,,,,
gymnasium,268206,0.00,,,,,,,,,,,,,
m2crypto,267867,0.00,,,,,,,,,,,,,
progressbar,267667,0.00,,,,,,,,,,,,,
cloudinary,267110,0.00,,,,,,,,,,,,,
keras-nightly,267059,0.00,,,,,,,,,,,,,
shopifyapi,266719,0.00,,,,,,,,,,,,,
databricks,266383,0.00,,,,,,,,,,,,,
pyston-autoload,265921,0.00,,,,,,,,,,,,,
pyston,265914,0.00,,,,,,,,,,,,,
tm1py,265765,0.00,,,,,,,,,,,,,
swimbundle-utils,265704,0.00,,,,,,,,,,,,,
plaid-python,265630,0.00,,,,,,,,,,,,,
mdxpy,265584,0.00,,,,,,,,,,,,,
h5netcdf,264727,0.00,,,,,,,,,,,,,
pybtex,264655,0.00,,,,,,,,,,,,,
airflow-clickhouse-plugin,263786,0.00,,,,,,,,,,,,,
zenpy,261371,0.00,,,,,,,,,,,,,
tensorflow-model-analysis,260278,0.00,,,,,,,,,,,,,
mariadb,259744,0.00,,,,,,,,,,,,,
pylint-flask,259667,0.00,,,,,,,,,,,,,
web-py,258815,0.00,,,,,,,,,,,,,
smartystreets-python-sdk,258774,0.00,,,,,,,,,,,,,
ibm-db,258435,0.00,,,,,,,,,,,,,
pyjwkest,258302,0.00,,,,,,,,,,,,,
onnxruntime-gpu,257086,0.00,,,,,,,,,,,,,
pyactiveresource,256538,0.00,,,,,,,,,,,,,
lightning-cloud,255994,0.00,,,,,,,,,,,,,
webapp2,255849,0.00,,,,,,,,,,,,,
cinemagoer,254023,0.00,,,,,,,,,,,,,
databricks-pypi2,252698,0.00,,,,,,,,,,,,,
parsley,251461,0.00,,,,,,,,,,,,,
teradatasqlalchemy,250538,0.00,,,,,,,,,,,,,
grapheme,250206,0.00,,,,,,,,,,,,,
oslo-context,249579,0.00,,,,,,,,,,,,,
rauth,249304,0.00,,,,,,,,,,,,,
python-schema-registry-client,249253,0.00,,,,,,,,,,,,,
orbax,249086,0.00,,,,,,,,,,,,,
p4python,248473,0.00,,,,,,,,,,,,,
asciitree,248314,0.00,,,,,,,,,,,,,
sagemaker-feature-store-pyspark,248138,0.00,,,,,,,,,,,,,
conda,247135,0.00,,,,,,,,,,,,,
ptvsd,246955,0.00,,,,,,,,,,,,,
pytest-watch,246883,0.00,,,,,,,,,,,,,
python-etcd,246854,0.00,,,,,,,,,,,,,
cos-python-sdk-v5,246279,0.00,,,,,,,,,,,,,
pyfcm,246224,0.00,,,,,,,,,,,,,
insightface,245096,0.00,,,,,,,,,,,,,
looseversion,242687,0.00,,,,,,,,,,,,,
oslo-log,240919,0.00,,,,,,,,,,,,,
theano,240872,0.00,,,,,,,,,,,,,
google-compute-engine,238854,0.00,,,,,,,,,,,,,
image,238302,0.00,,,,,,,,,,,,,
awslambdaric,238282,0.00,,,,,,,,,,,,,
localstack-client,238214,0.00,,,,,,,,,,,,,
evergreen-lint,238166,0.00,,,,,,,,,,,,,
sk-dist,238013,0.00,,,,,,,,,,,,,
flake8-logging-format,237360,0.00,,,,,,,,,,,,,
mozlog,237194,0.00,,,,,,,,,,,,,
s2sphere,236465,0.00,,,,,,,,,,,,,
django-rest-auth,236038,0.00,,,,,,,,,,,,,
mpld3,234482,0.00,,,,,,,,,,,,,
libhxl,234273,0.00,,,,,,,,,,,,,
hdx-python-utilities,234271,0.00,,,,,,,,,,,,,
hdx-python-country,234192,0.00,,,,,,,,,,,,,
python-io-wrapper,234130,0.00,,,,,,,,,,,,,
django-rest-passwordreset,233758,0.00,,,,,,,,,,,,,
fiftyone-brain,233330,0.00,,,,,,,,,,,,,
azureml-train,232622,0.00,,,,,,,,,,,,,
smartlingapisdk,231712,0.00,,,,,,,,,,,,,
pytoolconfig,231540,0.00,,,,,,,,,,,,,
dbfread,230784,0.00,,,,,,,,,,,,,
python-igraph,230581,0.00,,,,,,,,,,,,,
databricks-pypi-extras,230364,0.00,,,,,,,,,,,,,
darglint,230201,0.00,,,,,,,,,,,,,
demjson,229944,0.00,,,,,,,,,,,,,
docformatter,229868,0.00,,,,,,,,,,,,,
peppercorn,229398,0.00,,,,,,,,,,,,,
pytest-azurepipelines,228902,0.00,,,,,,,,,,,,,
gdal,227880,0.00,,,,,,,,,,,,,
exchangerates,226952,0.00,,,,,,,,,,,,,
docxcompose,226309,0.00,,,,,,,,,,,,,
routes,226284,0.00,,,,,,,,,,,,,
sqlalchemy-migrate,225775,0.00,,,,,,,,,,,,,
jsonconversion,224852,0.00,,,,,,,,,,,,,
patch,224059,0.00,,,,,,,,,,,,,
tempita,221973,0.00,,,,,,,,,,,,,
pysolr,220176,0.00,,,,,,,,,,,,,
sharepy,219596,0.00,,,,,,,,,,,,,
dotty-dict,219182,0.00,,,,,,,,,,,,,
open-clip-torch,218915,0.00,,,,,,,,,,,,,
spacy-transformers,218635,0.00,,,,,,,,,,,,,
pyobjc-framework-applicationservices,217853,0.00,,,,,,,,,,,,,
reverse-geocoder,217795,0.00,,,,,,,,,,,,,
asciitable,217551,0.00,,,,,,,,,,,,,
fugue-sql-antlr,216783,0.00,,,,,,,,,,,,,
pycodestyle-magic,216492,0.00,,,,,,,,,,,,,
etcd3,216192,0.00,,,,,,,,,,,,,
sphinx-bootstrap-theme,216151,0.00,,,,,,,,,,,,,
pyairtable,215626,0.00,,,,,,,,,,,,,
namedlist,214712,0.00,,,,,,,,,,,,,
sphinx-argparse,213155,0.00,,,,,,,,,,,,,
prometheus-api-client,212490,0.00,,,,,,,,,,,,,
multiprocessing,209915,0.00,,,,,,,,,,,,,
browsermob-proxy,209687,0.00,,,,,,,,,,,,,
config,209257,0.00,,,,,,,,,,,,,
testscenarios,208938,0.00,,,,,,,,,,,,,
pyspark-pandas,208748,0.00,,,,,,,,,,,,,
virtualenvwrapper,208605,0.00,,,,,,,,,,,,,
ibm-cos-sdk-core,207753,0.00,,,,,,,,,,,,,
ibm-cos-sdk-s3transfer,207724,0.00,,,,,,,,,,,,,
pyopengl,207515,0.00,,,,,,,,,,,,,
ibm-cos-sdk,207100,0.00,,,,,,,,,,,,,
localstack,206668,0.00,,,,,,,,,,,,,
soda-core,206108,0.00,,,,,,,,,,,,,
pytest-incremental,206060,0.00,,,,,,,,,,,,,
virustotal3,205938,0.00,,,,,,,,,,,,,
bugsnag,205892,0.00,,,,,,,,,,,,,
pydoop,204107,0.00,,,,,,,,,,,,,
sphinxcontrib-plantuml,203052,0.00,,,,,,,,,,,,,
dash-renderer,202972,0.00,,,,,,,,,,,,,
hyper,202919,0.00,,,,,,,,,,,,,
click-completion,202253,0.00,,,,,,,,,,,,,
pygam,202145,0.00,,,,,,,,,,,,,
colored,201611,0.00,,,,,,,,,,,,,
retry2,201177,0.00,,,,,,,,,,,,,
braintree,200016,0.00,,,,,,,,,,,,,
python-jsonschema-objects,199997,0.00,,,,,,,,,,,,,
ncclient,199811,0.00,,,,,,,,,,,,,
whoosh,199210,0.00,,,,,,,,,,,,,
sparkaid,198981,0.00,,,,,,,,,,,,,
ultralytics,198706,0.00,,,,,,,,,,,,,
pypdf3,198286,0.00,,,,,,,,,,,,,
python-tools-scripts,198234,0.00,,,,,,,,,,,,,
iso-639,197943,0.00,,,,,,,,,,,,,
pytest-reportportal,197682,0.00,,,,,,,,,,,,,
decli,197534,0.00,,,,,,,,,,,,,
airflow-provider-great-expectations,197232,0.00,,,,,,,,,,,,,
dython,196657,0.00,,,,,,,,,,,,,
eyes-core,195844,0.00,,,,,,,,,,,,,
pycalverter,195841,0.00,,,,,,,,,,,,,
eyes-common,195835,0.00,,,,,,,,,,,,,
nose-xunitmp,195462,0.00,,,,,,,,,,,,,
happybase,194881,0.00,,,,,,,,,,,,,
wikipedia,194152,0.00,,,,,,,,,,,,,
python-interface,193496,0.00,,,,,,,,,,,,,
jupyter-latex-envs,193437,0.00,,,,,,,,,,,,,
pyspark-dist-explore,193005,0.00,,,,,,,,,,,,,
llvm-installer,192731,0.00,,,,,,,,,,,,,
undetected-chromedriver,192438,0.00,,,,,,,,,,,,,
asgi-idempotency-header,191469,0.00,,,,,,,,,,,,,
google-oauth,191276,0.00,,,,,,,,,,,,,
launchable,191244,0.00,,,,,,,,,,,,,
ipyparallel,191126,0.00,,,,,,,,,,,,,
django-autocomplete-light,189961,0.00,,,,,,,,,,,,,
python-tds,189083,0.00,,,,,,,,,,,,,
pyhaproxy,189036,0.00,,,,,,,,,,,,,
krb5,188186,0.00,,,,,,,,,,,,,
zmq,187161,0.00,,,,,,,,,,,,,
sqlalchemy-hana,186209,0.00,,,,,,,,,,,,,
codecheck,186008,0.00,,,,,,,,,,,,,
openai-whisper,185996,0.00,,,,,,,,,,,,,
dj-rest-auth,185327,0.00,,,,,,,,,,,,,
catkin-pkg,184863,0.00,,,,,,,,,,,,,
sudachidict-core,184515,0.00,,,,,,,,,,,,,
pip-audit,184463,0.00,,,,,,,,,,,,,
cloud-tpu-client,184453,0.00,,,,,,,,,,,,,
pdfminer,184441,0.00,,,,,,,,,,,,,
mozrunner,184079,0.00,,,,,,,,,,,,,
laspy,183708,0.00,,,,,,,,,,,,,
pudb,183605,0.00,,,,,,,,,,,,,
soda-core-spark,183575,0.00,,,,,,,,,,,,,
dagster-cloud-cli,183198,0.00,,,,,,,,,,,,,
tensorrt,182166,0.00,,,,,,,,,,,,,
ipympl,181982,0.00,,,,,,,,,,,,,
soda-core-spark-df,181859,0.00,,,,,,,,,,,,,
dm-env,181590,0.00,,,,,,,,,,,,,
wtforms-json,181146,0.00,,,,,,,,,,,,,
flake8-mutable,178765,0.00,,,,,,,,,,,,,
tensorflowjs,178722,0.00,,,,,,,,,,,,,
djangorestframework-csv,178626,0.00,,,,,,,,,,,,,
testresources,178599,0.00,,,,,,,,,,,,,
djangorestframework-camel-case,178486,0.00,,,,,,,,,,,,,
regressors,178029,0.00,,,,,,,,,,,,,
sanitize-filename,177927,0.00,,,,,,,,,,,,,
jhi-databricksenvironment,177157,0.00,,,,,,,,,,,,,
webdavclient3,176992,0.00,,,,,,,,,,,,,
recordclass,176949,0.00,,,,,,,,,,,,,
munkres,176866,0.00,,,,,,,,,,,,,
tfx,176381,0.00,,,,,,,,,,,,,
carto,176185,0.00,,,,,,,,,,,,,
flake8-use-fstring,176045,0.00,,,,,,,,,,,,,
yoyo-migrations,175891,0.00,,,,,,,,,,,,,
awscliv2,175306,0.00,,,,,,,,,,,,,
pyobjc-framework-cocoa,174927,0.00,,,,,,,,,,,,,
mlogging,174759,0.00,,,,,,,,,,,,,
shodan,174240,0.00,,,,,,,,,,,,,
pyrestcli,173511,0.00,,,,,,,,,,,,,
torch-geometric,173304,0.00,,,,,,,,,,,,,
pyglove,172113,0.00,,,,,,,,,,,,,
pyrepl,171914,0.00,,,,,,,,,,,,,
sanelogging,171871,0.00,,,,,,,,,,,,,
graphql-server-core,171241,0.00,,,,,,,,,,,,,
hatch,171162,0.00,,,,,,,,,,,,,
flobot,170732,0.00,,,,,,,,,,,,,
nvidia-cuda-runtime-cu12,170483,0.00,,,,,,,,,,,,,
nvidia-cudnn-cu12,170470,0.00,,,,,,,,,,,,,
bindep,169746,0.00,,,,,,,,,,,,,
nvidia-cublas-cu12,169699,0.00,,,,,,,,,,,,,
flask-oidc,169297,0.00,,,,,,,,,,,,,
linear-tsv,169237,0.00,,,,,,,,,,,,,
alexapy,168764,0.00,,,,,,,,,,,,,
ezfnsetup,168256,0.00,,,,,,,,,,,,,
ml-pipelines-sdk,167827,0.00,,,,,,,,,,,,,
pyjsparser,167807,0.00,,,,,,,,,,,,,
jupyter-server-mathjax,167679,0.00,,,,,,,,,,,,,
pywebpush,166819,0.00,,,,,,,,,,,,,
executor,165737,0.00,,,,,,,,,,,,,
yapsy,165106,0.00,,,,,,,,,,,,,
dlib,164977,0.00,,,,,,,,,,,,,
aliyun-python-sdk-alidns,164867,0.00,,,,,,,,,,,,,
gurobipy,163943,0.00,,,,,,,,,,,,,
hacking,163872,0.00,,,,,,,,,,,,,
pygrok,163639,0.00,,,,,,,,,,,,,
autosemver,163455,0.00,,,,,,,,,,,,,
tk,163152,0.00,,,,,,,,,,,,,
datarobot,162527,0.00,,,,,,,,,,,,,
rustworkx,162318,0.00,,,,,,,,,,,,,
wiki-fetch,161868,0.00,,,,,,,,,,,,,
nulltype,161753,0.00,,,,,,,,,,,,,
lion-pytorch,161718,0.00,,,,,,,,,,,,,
inotify-simple,161434,0.00,,,,,,,,,,,,,
clearml-agent,161228,0.00,,,,,,,,,,,,,
commonregex,161143,0.00,,,,,,,,,,,,,
lightning,160796,0.00,,,,,,,,,,,,,
salesforce-api,160575,0.00,,,,,,,,,,,,,
robotfixml,160519,0.00,,,,,,,,,,,,,
logutils,160014,0.00,,,,,,,,,,,,,
kaggle,159794,0.00,,,,,,,,,,,,,
bingads,159538,0.00,,,,,,,,,,,,,
imath,159202,0.00,,,,,,,,,,,,,
pandoc,159024,0.00,,,,,,,,,,,,,
flask-apscheduler,158440,0.00,,,,,,,,,,,,,
empy,158403,0.00,,,,,,,,,,,,,
df2gspread,158095,0.00,,,,,,,,,,,,,
pytools,157759,0.00,,,,,,,,,,,,,
flask-graphql,157710,0.00,,,,,,,,,,,,,
rwkv,156833,0.00,,,,,,,,,,,,,
tf-nightly,156809,0.00,,,,,,,,,,,,,
vokativ,156761,0.00,,,,,,,,,,,,,
vtk,156724,0.00,,,,,,,,,,,,,
pydateinfer,155821,0.00,,,,,,,,,,,,,
clang-format,155277,0.00,,,,,,,,,,,,,
fcm-django,155231,0.00,,,,,,,,,,,,,
cbor,154898,0.00,,,,,,,,,,,,,
pact-python,154330,0.00,,,,,,,,,,,,,
dynamic-rest,154296,0.00,,,,,,,,,,,,,
os-client-config,153847,0.00,,,,,,,,,,,,,
weaviate-client,153757,0.00,,,,,,,,,,,,,
jsonpath,153242,0.00,,,,,,,,,,,,,
django-json-widget,152337,0.00,,,,,,,,,,,,,
flask-bootstrap,151997,0.00,,,,,,,,,,,,,
pycarlo,151569,0.00,,,,,,,,,,,,,
globre,151558,0.00,,,,,,,,,,,,,
pyaudio,151479,0.00,,,,,,,,,,,,,
pyobjc-framework-quartz,151306,0.00,,,,,,,,,,,,,
grpcio-testing,150928,0.00,,,,,,,,,,,,,
unearth,150886,0.00,,,,,,,,,,,,,
websocket,150774,0.00,,,,,,,,,,,,,
quart,150677,0.00,,,,,,,,,,,,,
pyocient,150674,0.00,,,,,,,,,,,,,
pyzipcode,150522,0.00,,,,,,,,,,,,,
feature-engine,150497,0.00,,,,,,,,,,,,,
rel,150379,0.00,,,,,,,,,,,,,
python-quickbooks,148659,0.00,,,,,,,,,,,,,
linear-operator,148524,0.00,,,,,,,,,,,,,
deap,148433,0.00,,,,,,,,,,,,,
envs,148236,0.00,,,,,,,,,,,,,
django-two-factor-auth,147967,0.00,,,,,,,,,,,,,
sqlvalidator,147910,0.00,,,,,,,,,,,,,
python3-xlib,147674,0.00,,,,,,,,,,,,,
cufflinks,147027,0.00,,,,,,,,,,,,,
hurry-filesize,146675,0.00,,,,,,,,,,,,,
meson-python,146386,0.00,,,,,,,,,,,,,
flask-principal,145859,0.00,,,,,,,,,,,,,
dadaptation,145786,0.00,,,,,,,,,,,,,
flexgen,145360,0.00,,,,,,,,,,,,,
pandas-access,145173,0.00,,,,,,,,,,,,,
azure-iot-hub,144890,0.00,,,,,,,,,,,,,
peft,144612,0.00,,,,,,,,,,,,,
snakebite-py3,144172,0.00,,,,,,,,,,,,,
python-constraint,144057,0.00,,,,,,,,,,,,,
llama-index,143878,0.00,,,,,,,,,,,,,
sphinx-book-theme,143582,0.00,,,,,,,,,,,,,
pytest-github-actions-annotate-failures,143478,0.00,,,,,,,,,,,,,
visitor,142777,0.00,,,,,,,,,,,,,
clr-loader,142305,0.00,,,,,,,,,,,,,
argilla,141550,0.00,,,,,,,,,,,,,
marquez-python,141314,0.00,,,,,,,,,,,,,
neuralprophet,141135,0.00,,,,,,,,,,,,,
pycountry-convert,140826,0.00,,,,,,,,,,,,,
yamlordereddictloader,140673,0.00,,,,,,,,,,,,,
files-com,140627,0.00,,,,,,,,,,,,,
asset,139903,0.00,,,,,,,,,,,,,
apache-superset,139838,0.00,,,,,,,,,,,,,
boto-session-manager,139772,0.00,,,,,,,,,,,,,
pymodbus,139593,0.00,,,,,,,,,,,,,
aadict,139446,0.00,,,,,,,,,,,,,
anyscale,139192,0.00,,,,,,,,,,,,,
lookml,139009,0.00,,,,,,,,,,,,,
pylatexenc,138540,0.00,,,,,,,,,,,,,
django-query-signals,138173,0.00,,,,,,,,,,,,,
snowflake-snowpark-python,138070,0.00,,,,,,,,,,,,,
nextcord,138001,0.00,,,,,,,,,,,,,
pytest-wake,137915,0.00,,,,,,,,,,,,,
sphinx-click,137017,0.00,,,,,,,,,,,,,
rstcheck,136680,0.00,,,,,,,,,,,,,
accessible-pygments,136668,0.00,,,,,,,,,,,,,
zipfile36,136598,0.00,,,,,,,,,,,,,
mm,136568,0.00,,,,,,,,,,,,,
stopit,136422,0.00,,,,,,,,,,,,,
pyastronomy,136217,0.00,,,,,,,,,,,,,
nose-timer,136044,0.00,,,,,,,,,,,,,
mongo-tooling-metrics,135911,0.00,,,,,,,,,,,,,
oletools,135825,0.00,,,,,,,,,,,,,
pyre-check-nightly,135537,0.00,,,,,,,,,,,,,
logstash-formatter,135088,0.00,,,,,,,,,,,,,
nvidia-tensorrt,135078,0.00,,,,,,,,,,,,,
geohash2,135025,0.00,,,,,,,,,,,,,
pandas-redshift,134862,0.00,,,,,,,,,,,,,
monorepo,134471,0.00,,,,,,,,,,,,,
vobject,134449,0.00,,,,,,,,,,,,,
fuzzysearch,134364,0.00,,,,,,,,,,,,,
stepfunctions,134282,0.00,,,,,,,,,,,,,
ruamel-yaml-jinja2,133984,0.00,,,,,,,,,,,,,
django-redis-cache,133735,0.00,,,,,,,,,,,,,
unidic,133644,0.00,,,,,,,,,,,,,
python-version,133006,0.00,,,,,,,,,,,,,
clickhouse-toolset,132253,0.00,,,,,,,,,,,,,
mysql-connector-python-rf,131991,0.00,,,,,,,,,,,,,
xlutils,131977,0.00,,,,,,,,,,,,,
junit2html,131864,0.00,,,,,,,,,,,,,
daal,131822,0.00,,,,,,,,,,,,,
openvino,131543,0.00,,,,,,,,,,,,,
simple-websocket,131493,0.00,,,,,,,,,,,,,
iterproxy,131181,0.00,,,,,,,,,,,,,
aerospike,131105,0.00,,,,,,,,,,,,,
cmakelang,131035,0.00,,,,,,,,,,,,,
apache-libcloud,130986,0.00,,,,,,,,,,,,,
lazr-uri,130760,0.00,,,,,,,,,,,,,
cloudwatch,130248,0.00,,,,,,,,,,,,,
dynamicprompts,130200,0.00,,,,,,,,,,,,,
pyproject-metadata,130118,0.00,,,,,,,,,,,,,
ipyvuetify,129605,0.00,,,,,,,,,,,,,
capstone,129451,0.00,,,,,,,,,,,,,
pdbp,129132,0.00,,,,,,,,,,,,,
cmake-format,129103,0.00,,,,,,,,,,,,,
awscli-local,128909,0.00,,,,,,,,,,,,,
python-neutronclient,128817,0.00,,,,,,,,,,,,,
pyroscope-io,128783,0.00,,,,,,,,,,,,,
uhashring,128600,0.00,,,,,,,,,,,,,
tabcompleter,128494,0.00,,,,,,,,,,,,,
orbit-ml,128068,0.00,,,,,,,,,,,,,
pytest-grpc,127563,0.00,,,,,,,,,,,,,
tinybird-cli,127187,0.00,,,,,,,,,,,,,
posix-ipc,126688,0.00,,,,,,,,,,,,,
daal4py,126552,0.00,,,,,,,,,,,,,
prefect-aws,126329,0.00,,,,,,,,,,,,,
skyfield,126269,0.00,,,,,,,,,,,,,
python-terraform,125676,0.00,,,,,,,,,,,,,
keras-pickle-wrapper,125660,0.00,,,,,,,,,,,,,
wadllib,125575,0.00,,,,,,,,,,,,,
proto-google-cloud-datastore-v1,125512,0.00,,,,,,,,,,,,,
crc16,125477,0.00,,,,,,,,,,,,,
cymruwhois,125386,0.00,,,,,,,,,,,,,
pyside2,125308,0.00,,,,,,,,,,,,,
img2pdf,125144,0.00,,,,,,,,,,,,,
temporalio,125128,0.00,,,,,,,,,,,,,
csscompressor,124970,0.00,,,,,,,,,,,,,
farama-notifications,124926,0.00,,,,,,,,,,,,,
vici,124647,0.00,,,,,,,,,,,,,
quantlib,124140,0.00,,,,,,,,,,,,,
agate-sql,124137,0.00,,,,,,,,,,,,,
mozfile,123891,0.00,,,,,,,,,,,,,
pyicu-binary,123873,0.00,,,,,,,,,,,,,
python-louvain,123695,0.00,,,,,,,,,,,,,
tinysegmenter,122552,0.00,,,,,,,,,,,,,
td-client,122481,0.00,,,,,,,,,,,,,
pykafka,122118,0.00,,,,,,,,,,,,,
dash-daq,121607,0.00,,,,,,,,,,,,,
mozinfo,121293,0.00,,,,,,,,,,,,,
leven,121277,0.00,,,,,,,,,,,,,
envparse,121223,0.00,,,,,,,,,,,,,
sdkit,120966,0.00,,,,,,,,,,,,,
s3,120832,0.00,,,,,,,,,,,,,
logger,120785,0.00,,,,,,,,,,,,,
artifactory,120774,0.00,,,,,,,,,,,,,
pygal,120537,0.00,,,,,,,,,,,,,
celery-redbeat,120421,0.00,,,,,,,,,,,,,
onetimepass,120392,0.00,,,,,,,,,,,,,
http-ece,120372,0.00,,,,,,,,,,,,,
casadi,120342,0.00,,,,,,,,,,,,,
shiboken6,120208,0.00,,,,,,,,,,,,,
pgcopy,119809,0.00,,,,,,,,,,,,,
pygeoif,119721,0.00,,,,,,,,,,,,,
camelot-py,119697,0.00,,,,,,,,,,,,,
python-glanceclient,119522,0.00,,,,,,,,,,,,,
oslo-concurrency,119495,0.00,,,,,,,,,,,,,
sbvirtualdisplay,118797,0.00,,,,,,,,,,,,,
tabcmd,118700,0.00,,,,,,,,,,,,,
fasm,118566,0.00,,,,,,,,,,,,,
case-conversion,118401,0.00,,,,,,,,,,,,,
typesense,118219,0.00,,,,,,,,,,,,,
redlock-py,118195,0.00,,,,,,,,,,,,,
django-cacheops,117991,0.00,,,,,,,,,,,,,
pyarabic,117955,0.00,,,,,,,,,,,,,
pyqt6,117927,0.00,,,,,,,,,,,,,
launchpadlib,117878,0.00,,,,,,,,,,,,,
expecttest,117679,0.00,,,,,,,,,,,,,
gluonnlp,117613,0.00,,,,,,,,,,,,,
autologging,117593,0.00,,,,,,,,,,,,,
shiboken2,117438,0.00,,,,,,,,,,,,,
janome,117280,0.00,,,,,,,,,,,,,
pyobjc-framework-systemconfiguration,117256,0.00,,,,,,,,,,,,,
python-google-places,117227,0.00,,,,,,,,,,,,,
gluonts,117147,0.00,,,,,,,,,,,,,
pyside6-essentials,117065,0.00,,,,,,,,,,,,,
visualdl,116558,0.00,,,,,,,,,,,,,
contextily,116355,0.00,,,,,,,,,,,,,
proxy-tools,116352,0.00,,,,,,,,,,,,,
pubnub,115962,0.00,,,,,,,,,,,,,
geog,115947,0.00,,,,,,,,,,,,,
willow,115927,0.00,,,,,,,,,,,,,
sqlalchemy-json,115868,0.00,,,,,,,,,,,,,
prophecy-libs,115558,0.00,,,,,,,,,,,,,
pynetbox,115386,0.00,,,,,,,,,,,,,
numerize,114826,0.00,,,,,,,,,,,,,
lazr-restfulclient,114783,0.00,,,,,,,,,,,,,
